Channel,Timestamp,Current,Year,Month,Day,Hour,Minute,Second,Total_time,Capacity
111,2024-06-15 16:15:42,5.21,2024,06,15,16,15,42,,
111,2024-06-15 16:15:43,5.21,2024,06,15,16,15,43,,
111,2024-06-15 16:15:44,5.2090000000000005,2024,06,15,16,15,44,,
111,2024-06-15 16:15:45,5.21,2024,06,15,16,15,45,,
111,2024-06-15 16:15:46,5.2090000000000005,2024,06,15,16,15,46,,
111,2024-06-15 16:15:47,5.21,2024,06,15,16,15,47,,
111,2024-06-15 16:15:48,5.2090000000000005,2024,06,15,16,15,48,,
111,2024-06-15 16:15:49,5.2090000000000005,2024,06,15,16,15,49,,
111,2024-06-15 16:15:50,5.21,2024,06,15,16,15,50,,
111,2024-06-15 16:15:51,5.21,2024,06,15,16,15,51,,
111,2024-06-15 16:15:52,5.21,2024,06,15,16,15,52,,
111,2024-06-15 16:15:53,5.2090000000000005,2024,06,15,16,15,53,,
111,2024-06-15 16:15:54,5.2090000000000005,2024,06,15,16,15,54,,
111,2024-06-15 16:15:55,5.2090000000000005,2024,06,15,16,15,55,,
111,2024-06-15 16:15:56,5.21,2024,06,15,16,15,56,,
111,2024-06-15 16:15:57,5.21,2024,06,15,16,15,57,,
111,2024-06-15 16:15:58,5.2090000000000005,2024,06,15,16,15,58,,
111,2024-06-15 16:15:59,5.21,2024,06,15,16,15,59,,
111,2024-06-15 16:16:00,5.21,2024,06,15,16,16,0,,
111,2024-06-15 16:16:01,5.21,2024,06,15,16,16,1,,
111,2024-06-15 16:16:02,5.2090000000000005,2024,06,15,16,16,2,,
111,2024-06-15 16:16:03,5.21,2024,06,15,16,16,3,,
111,2024-06-15 16:16:04,5.2090000000000005,2024,06,15,16,16,4,,
111,2024-06-15 16:16:05,5.21,2024,06,15,16,16,5,,
111,2024-06-15 16:16:06,5.2090000000000005,2024,06,15,16,16,6,,
111,2024-06-15 16:16:07,5.2090000000000005,2024,06,15,16,16,7,,
111,2024-06-15 16:16:08,5.2090000000000005,2024,06,15,16,16,8,,
111,2024-06-15 16:16:09,5.21,2024,06,15,16,16,9,,
111,2024-06-15 16:16:10,5.21,2024,06,15,16,16,10,,
111,2024-06-15 16:16:11,5.21,2024,06,15,16,16,11,,
111,2024-06-15 16:16:12,5.2090000000000005,2024,06,15,16,16,12,,
111,2024-06-15 16:16:13,5.21,2024,06,15,16,16,13,,
111,2024-06-15 16:16:14,5.21,2024,06,15,16,16,14,,
111,2024-06-15 16:16:15,5.21,2024,06,15,16,16,15,,
111,2024-06-15 16:16:16,5.2090000000000005,2024,06,15,16,16,16,,
111,2024-06-15 16:16:17,5.21,2024,06,15,16,16,17,,
111,2024-06-15 16:16:18,5.2090000000000005,2024,06,15,16,16,18,,
111,2024-06-15 16:16:19,5.21,2024,06,15,16,16,19,,
111,2024-06-15 16:16:20,5.2090000000000005,2024,06,15,16,16,20,,
111,2024-06-15 16:16:21,5.21,2024,06,15,16,16,21,,
111,2024-06-15 16:16:22,5.2090000000000005,2024,06,15,16,16,22,,
111,2024-06-15 16:16:23,5.2090000000000005,2024,06,15,16,16,23,,
111,2024-06-15 16:16:24,5.21,2024,06,15,16,16,24,,
111,2024-06-15 16:16:25,5.2090000000000005,2024,06,15,16,16,25,,
111,2024-06-15 16:16:26,5.21,2024,06,15,16,16,26,,
111,2024-06-15 16:16:27,5.2090000000000005,2024,06,15,16,16,27,,
111,2024-06-15 16:16:28,5.2090000000000005,2024,06,15,16,16,28,,
111,2024-06-15 16:16:29,5.2090000000000005,2024,06,15,16,16,29,,
111,2024-06-15 16:16:30,5.21,2024,06,15,16,16,30,,
111,2024-06-15 16:16:31,5.2090000000000005,2024,06,15,16,16,31,,
111,2024-06-15 16:16:32,5.2090000000000005,2024,06,15,16,16,32,,
111,2024-06-15 16:16:33,5.21,2024,06,15,16,16,33,,
111,2024-06-15 16:16:34,5.21,2024,06,15,16,16,34,,
111,2024-06-15 16:16:35,5.21,2024,06,15,16,16,35,,
111,2024-06-15 16:16:36,5.21,2024,06,15,16,16,36,,
111,2024-06-15 16:16:37,5.2090000000000005,2024,06,15,16,16,37,,
111,2024-06-15 16:16:38,5.2090000000000005,2024,06,15,16,16,38,,
111,2024-06-15 16:16:39,5.21,2024,06,15,16,16,39,,
111,2024-06-15 16:16:40,5.2090000000000005,2024,06,15,16,16,40,,
111,2024-06-15 16:16:41,5.2090000000000005,2024,06,15,16,16,41,,
111,2024-06-15 16:16:42,5.2090000000000005,2024,06,15,16,16,42,,
111,2024-06-15 16:16:43,5.21,2024,06,15,16,16,43,,
111,2024-06-15 16:16:44,5.2090000000000005,2024,06,15,16,16,44,,
111,2024-06-15 16:16:45,5.2090000000000005,2024,06,15,16,16,45,,
111,2024-06-15 16:16:46,5.21,2024,06,15,16,16,46,,
111,2024-06-15 16:16:47,5.21,2024,06,15,16,16,47,,
111,2024-06-15 16:16:48,5.2090000000000005,2024,06,15,16,16,48,,
111,2024-06-15 16:16:49,5.21,2024,06,15,16,16,49,,
111,2024-06-15 16:16:50,5.21,2024,06,15,16,16,50,,
111,2024-06-15 16:16:51,5.21,2024,06,15,16,16,51,,
111,2024-06-15 16:16:52,5.21,2024,06,15,16,16,52,,
111,2024-06-15 16:16:53,5.2090000000000005,2024,06,15,16,16,53,,
111,2024-06-15 16:16:54,5.21,2024,06,15,16,16,54,,
111,2024-06-15 16:16:55,5.21,2024,06,15,16,16,55,,
111,2024-06-15 16:16:56,5.21,2024,06,15,16,16,56,,
111,2024-06-15 16:16:57,5.21,2024,06,15,16,16,57,,
111,2024-06-15 16:16:58,5.21,2024,06,15,16,16,58,,
111,2024-06-15 16:16:59,5.21,2024,06,15,16,16,59,,
111,2024-06-15 16:17:00,5.2090000000000005,2024,06,15,16,17,0,,
111,2024-06-15 16:17:01,5.21,2024,06,15,16,17,1,,
111,2024-06-15 16:17:02,5.2090000000000005,2024,06,15,16,17,2,,
111,2024-06-15 16:17:03,5.21,2024,06,15,16,17,3,,
111,2024-06-15 16:17:04,5.21,2024,06,15,16,17,4,,
111,2024-06-15 16:17:05,5.2090000000000005,2024,06,15,16,17,5,,
111,2024-06-15 16:17:06,5.21,2024,06,15,16,17,6,,
111,2024-06-15 16:17:07,5.2090000000000005,2024,06,15,16,17,7,,
111,2024-06-15 16:17:08,5.2090000000000005,2024,06,15,16,17,8,,
111,2024-06-15 16:17:09,5.21,2024,06,15,16,17,9,,
111,2024-06-15 16:17:10,5.21,2024,06,15,16,17,10,,
111,2024-06-15 16:17:11,5.21,2024,06,15,16,17,11,,
111,2024-06-15 16:17:12,5.2090000000000005,2024,06,15,16,17,12,,
111,2024-06-15 16:17:13,5.21,2024,06,15,16,17,13,,
111,2024-06-15 16:17:14,5.21,2024,06,15,16,17,14,,
111,2024-06-15 16:17:15,5.2090000000000005,2024,06,15,16,17,15,,
111,2024-06-15 16:17:16,5.21,2024,06,15,16,17,16,,
111,2024-06-15 16:17:17,5.21,2024,06,15,16,17,17,,
111,2024-06-15 16:17:18,5.2090000000000005,2024,06,15,16,17,18,,
111,2024-06-15 16:17:19,5.2090000000000005,2024,06,15,16,17,19,,
111,2024-06-15 16:17:20,5.21,2024,06,15,16,17,20,,
111,2024-06-15 16:17:21,5.2090000000000005,2024,06,15,16,17,21,,
111,2024-06-15 16:17:22,5.21,2024,06,15,16,17,22,,
111,2024-06-15 16:17:23,5.2090000000000005,2024,06,15,16,17,23,,
111,2024-06-15 16:17:24,5.21,2024,06,15,16,17,24,,
111,2024-06-15 16:17:25,5.21,2024,06,15,16,17,25,,
111,2024-06-15 16:17:26,5.21,2024,06,15,16,17,26,,
111,2024-06-15 16:17:27,5.21,2024,06,15,16,17,27,,
111,2024-06-15 16:17:28,5.2090000000000005,2024,06,15,16,17,28,,
111,2024-06-15 16:17:29,5.2090000000000005,2024,06,15,16,17,29,,
111,2024-06-15 16:17:30,5.2090000000000005,2024,06,15,16,17,30,,
111,2024-06-15 16:17:31,5.21,2024,06,15,16,17,31,,
111,2024-06-15 16:17:32,5.21,2024,06,15,16,17,32,,
111,2024-06-15 16:17:33,5.21,2024,06,15,16,17,33,,
111,2024-06-15 16:17:34,5.21,2024,06,15,16,17,34,,
111,2024-06-15 16:17:35,5.21,2024,06,15,16,17,35,,
111,2024-06-15 16:17:36,5.2090000000000005,2024,06,15,16,17,36,,
111,2024-06-15 16:17:37,5.2090000000000005,2024,06,15,16,17,37,,
111,2024-06-15 16:17:38,5.2090000000000005,2024,06,15,16,17,38,,
111,2024-06-15 16:17:39,5.2090000000000005,2024,06,15,16,17,39,,
111,2024-06-15 16:17:40,5.21,2024,06,15,16,17,40,,
111,2024-06-15 16:17:41,5.21,2024,06,15,16,17,41,,
111,2024-06-15 16:17:42,5.2090000000000005,2024,06,15,16,17,42,,
111,2024-06-15 16:17:43,5.21,2024,06,15,16,17,43,,
111,2024-06-15 16:17:44,5.21,2024,06,15,16,17,44,,
111,2024-06-15 16:17:45,5.21,2024,06,15,16,17,45,,
111,2024-06-15 16:17:46,5.21,2024,06,15,16,17,46,,
111,2024-06-15 16:17:47,5.2090000000000005,2024,06,15,16,17,47,,
111,2024-06-15 16:17:48,5.2090000000000005,2024,06,15,16,17,48,,
111,2024-06-15 16:17:49,5.21,2024,06,15,16,17,49,,
111,2024-06-15 16:17:50,5.21,2024,06,15,16,17,50,,
111,2024-06-15 16:17:51,5.21,2024,06,15,16,17,51,,
111,2024-06-15 16:17:52,5.21,2024,06,15,16,17,52,,
111,2024-06-15 16:17:53,5.21,2024,06,15,16,17,53,,
111,2024-06-15 16:17:54,5.2090000000000005,2024,06,15,16,17,54,,
111,2024-06-15 16:17:55,5.21,2024,06,15,16,17,55,,
111,2024-06-15 16:17:56,5.21,2024,06,15,16,17,56,,
111,2024-06-15 16:17:57,5.21,2024,06,15,16,17,57,,
111,2024-06-15 16:17:58,5.21,2024,06,15,16,17,58,,
111,2024-06-15 16:17:59,5.2090000000000005,2024,06,15,16,17,59,,
111,2024-06-15 16:18:00,5.2090000000000005,2024,06,15,16,18,0,,
111,2024-06-15 16:18:01,5.2090000000000005,2024,06,15,16,18,1,,
111,2024-06-15 16:18:02,5.2090000000000005,2024,06,15,16,18,2,,
111,2024-06-15 16:18:03,5.2090000000000005,2024,06,15,16,18,3,,
111,2024-06-15 16:18:04,5.21,2024,06,15,16,18,4,,
111,2024-06-15 16:18:05,5.2090000000000005,2024,06,15,16,18,5,,
111,2024-06-15 16:18:06,5.21,2024,06,15,16,18,6,,
111,2024-06-15 16:18:07,5.2090000000000005,2024,06,15,16,18,7,,
111,2024-06-15 16:18:08,5.21,2024,06,15,16,18,8,,
111,2024-06-15 16:18:09,5.2090000000000005,2024,06,15,16,18,9,,
111,2024-06-15 16:18:10,5.2090000000000005,2024,06,15,16,18,10,,
111,2024-06-15 16:18:11,5.2090000000000005,2024,06,15,16,18,11,,
111,2024-06-15 16:18:12,5.21,2024,06,15,16,18,12,,
111,2024-06-15 16:18:13,5.2090000000000005,2024,06,15,16,18,13,,
111,2024-06-15 16:18:14,5.2090000000000005,2024,06,15,16,18,14,,
111,2024-06-15 16:18:15,5.21,2024,06,15,16,18,15,,
111,2024-06-15 16:18:16,5.21,2024,06,15,16,18,16,,
111,2024-06-15 16:18:17,5.2090000000000005,2024,06,15,16,18,17,,
111,2024-06-15 16:18:18,5.2090000000000005,2024,06,15,16,18,18,,
111,2024-06-15 16:18:19,5.2090000000000005,2024,06,15,16,18,19,,
111,2024-06-15 16:18:20,5.21,2024,06,15,16,18,20,,
111,2024-06-15 16:18:21,5.21,2024,06,15,16,18,21,,
111,2024-06-15 16:18:22,5.21,2024,06,15,16,18,22,,
111,2024-06-15 16:18:23,5.2090000000000005,2024,06,15,16,18,23,,
111,2024-06-15 16:18:24,5.2090000000000005,2024,06,15,16,18,24,,
111,2024-06-15 16:18:25,5.2090000000000005,2024,06,15,16,18,25,,
111,2024-06-15 16:18:26,5.21,2024,06,15,16,18,26,,
111,2024-06-15 16:18:27,5.21,2024,06,15,16,18,27,,
111,2024-06-15 16:18:28,5.21,2024,06,15,16,18,28,,
111,2024-06-15 16:18:29,5.21,2024,06,15,16,18,29,,
111,2024-06-15 16:18:30,5.2090000000000005,2024,06,15,16,18,30,,
111,2024-06-15 16:18:31,5.2090000000000005,2024,06,15,16,18,31,,
111,2024-06-15 16:18:32,5.21,2024,06,15,16,18,32,,
111,2024-06-15 16:18:33,5.21,2024,06,15,16,18,33,,
111,2024-06-15 16:18:34,5.2090000000000005,2024,06,15,16,18,34,,
111,2024-06-15 16:18:35,5.21,2024,06,15,16,18,35,,
111,2024-06-15 16:18:36,5.21,2024,06,15,16,18,36,,
111,2024-06-15 16:18:37,5.21,2024,06,15,16,18,37,,
111,2024-06-15 16:18:38,5.21,2024,06,15,16,18,38,,
111,2024-06-15 16:18:39,5.2090000000000005,2024,06,15,16,18,39,,
111,2024-06-15 16:18:40,5.2090000000000005,2024,06,15,16,18,40,,
111,2024-06-15 16:18:41,5.21,2024,06,15,16,18,41,,
111,2024-06-15 16:18:42,5.21,2024,06,15,16,18,42,,
111,2024-06-15 16:18:43,5.2090000000000005,2024,06,15,16,18,43,,
111,2024-06-15 16:18:44,5.2090000000000005,2024,06,15,16,18,44,,
111,2024-06-15 16:18:45,5.2090000000000005,2024,06,15,16,18,45,,
111,2024-06-15 16:18:46,5.21,2024,06,15,16,18,46,,
111,2024-06-15 16:18:47,5.21,2024,06,15,16,18,47,,
111,2024-06-15 16:18:48,5.2090000000000005,2024,06,15,16,18,48,,
111,2024-06-15 16:18:49,5.2090000000000005,2024,06,15,16,18,49,,
111,2024-06-15 16:18:50,5.21,2024,06,15,16,18,50,,
111,2024-06-15 16:18:51,5.21,2024,06,15,16,18,51,,
111,2024-06-15 16:18:52,5.2090000000000005,2024,06,15,16,18,52,,
111,2024-06-15 16:18:53,5.21,2024,06,15,16,18,53,,
111,2024-06-15 16:18:54,5.2090000000000005,2024,06,15,16,18,54,,
111,2024-06-15 16:18:55,5.21,2024,06,15,16,18,55,,
111,2024-06-15 16:18:56,5.21,2024,06,15,16,18,56,,
111,2024-06-15 16:18:57,5.21,2024,06,15,16,18,57,,
111,2024-06-15 16:18:58,5.2090000000000005,2024,06,15,16,18,58,,
111,2024-06-15 16:18:59,5.2090000000000005,2024,06,15,16,18,59,,
111,2024-06-15 16:19:00,5.2090000000000005,2024,06,15,16,19,0,,
111,2024-06-15 16:19:01,5.21,2024,06,15,16,19,1,,
111,2024-06-15 16:19:02,5.2090000000000005,2024,06,15,16,19,2,,
111,2024-06-15 16:19:03,5.21,2024,06,15,16,19,3,,
111,2024-06-15 16:19:04,5.2090000000000005,2024,06,15,16,19,4,,
111,2024-06-15 16:19:05,5.21,2024,06,15,16,19,5,,
111,2024-06-15 16:19:06,5.2090000000000005,2024,06,15,16,19,6,,
111,2024-06-15 16:19:07,5.21,2024,06,15,16,19,7,,
111,2024-06-15 16:19:08,5.2090000000000005,2024,06,15,16,19,8,,
111,2024-06-15 16:19:09,5.2090000000000005,2024,06,15,16,19,9,,
111,2024-06-15 16:19:10,5.2090000000000005,2024,06,15,16,19,10,,
111,2024-06-15 16:19:11,5.2090000000000005,2024,06,15,16,19,11,,
111,2024-06-15 16:19:12,5.21,2024,06,15,16,19,12,,
111,2024-06-15 16:19:13,5.21,2024,06,15,16,19,13,,
111,2024-06-15 16:19:14,5.21,2024,06,15,16,19,14,,
111,2024-06-15 16:19:15,5.21,2024,06,15,16,19,15,,
111,2024-06-15 16:19:16,5.2090000000000005,2024,06,15,16,19,16,,
111,2024-06-15 16:19:17,5.2090000000000005,2024,06,15,16,19,17,,
111,2024-06-15 16:19:18,5.2090000000000005,2024,06,15,16,19,18,,
111,2024-06-15 16:19:19,5.2090000000000005,2024,06,15,16,19,19,,
111,2024-06-15 16:19:20,5.21,2024,06,15,16,19,20,,
111,2024-06-15 16:19:21,5.21,2024,06,15,16,19,21,,
111,2024-06-15 16:19:22,5.21,2024,06,15,16,19,22,,
111,2024-06-15 16:19:23,5.2090000000000005,2024,06,15,16,19,23,,
111,2024-06-15 16:19:24,5.2090000000000005,2024,06,15,16,19,24,,
111,2024-06-15 16:19:25,5.21,2024,06,15,16,19,25,,
111,2024-06-15 16:19:26,5.21,2024,06,15,16,19,26,,
111,2024-06-15 16:19:27,5.2090000000000005,2024,06,15,16,19,27,,
111,2024-06-15 16:19:28,5.21,2024,06,15,16,19,28,,
111,2024-06-15 16:19:29,5.21,2024,06,15,16,19,29,,
111,2024-06-15 16:19:30,5.21,2024,06,15,16,19,30,,
111,2024-06-15 16:19:31,5.21,2024,06,15,16,19,31,,
111,2024-06-15 16:19:32,5.21,2024,06,15,16,19,32,,
111,2024-06-15 16:19:33,5.2090000000000005,2024,06,15,16,19,33,,
111,2024-06-15 16:19:34,5.21,2024,06,15,16,19,34,,
111,2024-06-15 16:19:35,5.2090000000000005,2024,06,15,16,19,35,,
111,2024-06-15 16:19:36,5.2090000000000005,2024,06,15,16,19,36,,
111,2024-06-15 16:19:37,5.21,2024,06,15,16,19,37,,
111,2024-06-15 16:19:38,5.21,2024,06,15,16,19,38,,
111,2024-06-15 16:19:39,5.21,2024,06,15,16,19,39,,
111,2024-06-15 16:19:40,5.21,2024,06,15,16,19,40,,
111,2024-06-15 16:19:41,5.21,2024,06,15,16,19,41,,
111,2024-06-15 16:19:42,5.21,2024,06,15,16,19,42,,
111,2024-06-15 16:19:43,5.21,2024,06,15,16,19,43,,
111,2024-06-15 16:19:44,5.21,2024,06,15,16,19,44,,
111,2024-06-15 16:19:45,5.21,2024,06,15,16,19,45,,
111,2024-06-15 16:19:46,5.21,2024,06,15,16,19,46,,
111,2024-06-15 16:19:47,5.2090000000000005,2024,06,15,16,19,47,,
111,2024-06-15 16:19:48,5.21,2024,06,15,16,19,48,,
111,2024-06-15 16:19:49,5.21,2024,06,15,16,19,49,,
111,2024-06-15 16:19:50,5.2090000000000005,2024,06,15,16,19,50,,
111,2024-06-15 16:19:51,5.2090000000000005,2024,06,15,16,19,51,,
111,2024-06-15 16:19:52,5.21,2024,06,15,16,19,52,,
111,2024-06-15 16:19:53,5.21,2024,06,15,16,19,53,,
111,2024-06-15 16:19:54,5.2090000000000005,2024,06,15,16,19,54,,
111,2024-06-15 16:19:55,5.21,2024,06,15,16,19,55,,
111,2024-06-15 16:19:56,5.2090000000000005,2024,06,15,16,19,56,,
111,2024-06-15 16:19:57,5.21,2024,06,15,16,19,57,,
111,2024-06-15 16:19:58,5.2090000000000005,2024,06,15,16,19,58,,
111,2024-06-15 16:19:59,5.21,2024,06,15,16,19,59,,
111,2024-06-15 16:20:00,5.21,2024,06,15,16,20,0,,
111,2024-06-15 16:20:01,5.2090000000000005,2024,06,15,16,20,1,,
111,2024-06-15 16:20:02,5.2090000000000005,2024,06,15,16,20,2,,
111,2024-06-15 16:20:03,5.21,2024,06,15,16,20,3,,
111,2024-06-15 16:20:04,5.21,2024,06,15,16,20,4,,
111,2024-06-15 16:20:05,5.2090000000000005,2024,06,15,16,20,5,,
111,2024-06-15 16:20:06,5.2090000000000005,2024,06,15,16,20,6,,
111,2024-06-15 16:20:07,5.2090000000000005,2024,06,15,16,20,7,,
111,2024-06-15 16:20:08,5.21,2024,06,15,16,20,8,,
111,2024-06-15 16:20:09,5.21,2024,06,15,16,20,9,,
111,2024-06-15 16:20:10,5.21,2024,06,15,16,20,10,,
111,2024-06-15 16:20:11,5.2090000000000005,2024,06,15,16,20,11,,
111,2024-06-15 16:20:12,5.2090000000000005,2024,06,15,16,20,12,,
111,2024-06-15 16:20:13,5.21,2024,06,15,16,20,13,,
111,2024-06-15 16:20:14,5.2090000000000005,2024,06,15,16,20,14,,
111,2024-06-15 16:20:15,5.21,2024,06,15,16,20,15,,
111,2024-06-15 16:20:16,5.21,2024,06,15,16,20,16,,
111,2024-06-15 16:20:17,5.21,2024,06,15,16,20,17,,
111,2024-06-15 16:20:18,5.2090000000000005,2024,06,15,16,20,18,,
111,2024-06-15 16:20:19,5.2090000000000005,2024,06,15,16,20,19,,
111,2024-06-15 16:20:20,5.21,2024,06,15,16,20,20,,
111,2024-06-15 16:20:21,5.21,2024,06,15,16,20,21,,
111,2024-06-15 16:20:22,5.2090000000000005,2024,06,15,16,20,22,,
111,2024-06-15 16:20:23,5.2090000000000005,2024,06,15,16,20,23,,
111,2024-06-15 16:20:24,5.21,2024,06,15,16,20,24,,
111,2024-06-15 16:20:25,5.21,2024,06,15,16,20,25,,
111,2024-06-15 16:20:26,5.21,2024,06,15,16,20,26,,
111,2024-06-15 16:20:27,5.21,2024,06,15,16,20,27,,
111,2024-06-15 16:20:28,5.21,2024,06,15,16,20,28,,
111,2024-06-15 16:20:29,5.21,2024,06,15,16,20,29,,
111,2024-06-15 16:20:30,5.21,2024,06,15,16,20,30,,
111,2024-06-15 16:20:31,5.2090000000000005,2024,06,15,16,20,31,,
111,2024-06-15 16:20:32,5.21,2024,06,15,16,20,32,,
111,2024-06-15 16:20:33,5.2090000000000005,2024,06,15,16,20,33,,
111,2024-06-15 16:20:34,5.21,2024,06,15,16,20,34,,
111,2024-06-15 16:20:35,5.2090000000000005,2024,06,15,16,20,35,,
111,2024-06-15 16:20:36,5.21,2024,06,15,16,20,36,,
111,2024-06-15 16:20:37,5.21,2024,06,15,16,20,37,,
111,2024-06-15 16:20:38,5.2090000000000005,2024,06,15,16,20,38,,
111,2024-06-15 16:20:39,5.2090000000000005,2024,06,15,16,20,39,,
111,2024-06-15 16:20:40,5.2090000000000005,2024,06,15,16,20,40,,
111,2024-06-15 16:20:41,5.2090000000000005,2024,06,15,16,20,41,,
111,2024-06-15 16:20:42,5.21,2024,06,15,16,20,42,,
111,2024-06-15 16:20:43,5.21,2024,06,15,16,20,43,,
111,2024-06-15 16:20:44,5.21,2024,06,15,16,20,44,,
111,2024-06-15 16:20:45,5.2090000000000005,2024,06,15,16,20,45,,
111,2024-06-15 16:20:46,5.2090000000000005,2024,06,15,16,20,46,,
111,2024-06-15 16:20:47,5.2090000000000005,2024,06,15,16,20,47,,
111,2024-06-15 16:20:48,5.21,2024,06,15,16,20,48,,
111,2024-06-15 16:20:49,5.2090000000000005,2024,06,15,16,20,49,,
111,2024-06-15 16:20:50,5.2090000000000005,2024,06,15,16,20,50,,
111,2024-06-15 16:20:51,5.21,2024,06,15,16,20,51,,
111,2024-06-15 16:20:52,5.2090000000000005,2024,06,15,16,20,52,,
111,2024-06-15 16:20:53,5.2090000000000005,2024,06,15,16,20,53,,
111,2024-06-15 16:20:54,5.2090000000000005,2024,06,15,16,20,54,,
111,2024-06-15 16:20:55,5.2090000000000005,2024,06,15,16,20,55,,
111,2024-06-15 16:20:56,5.21,2024,06,15,16,20,56,,
111,2024-06-15 16:20:57,5.21,2024,06,15,16,20,57,,
111,2024-06-15 16:20:58,5.21,2024,06,15,16,20,58,,
111,2024-06-15 16:20:59,5.21,2024,06,15,16,20,59,,
111,2024-06-15 16:21:00,5.2090000000000005,2024,06,15,16,21,0,,
111,2024-06-15 16:21:01,5.21,2024,06,15,16,21,1,,
111,2024-06-15 16:21:02,5.2090000000000005,2024,06,15,16,21,2,,
111,2024-06-15 16:21:03,5.2090000000000005,2024,06,15,16,21,3,,
111,2024-06-15 16:21:04,5.2090000000000005,2024,06,15,16,21,4,,
111,2024-06-15 16:21:05,5.21,2024,06,15,16,21,5,,
111,2024-06-15 16:21:06,5.2090000000000005,2024,06,15,16,21,6,,
111,2024-06-15 16:21:07,5.2090000000000005,2024,06,15,16,21,7,,
111,2024-06-15 16:21:08,5.2090000000000005,2024,06,15,16,21,8,,
111,2024-06-15 16:21:09,5.2090000000000005,2024,06,15,16,21,9,,
111,2024-06-15 16:21:10,5.2090000000000005,2024,06,15,16,21,10,,
111,2024-06-15 16:21:11,5.21,2024,06,15,16,21,11,,
111,2024-06-15 16:21:12,5.2090000000000005,2024,06,15,16,21,12,,
111,2024-06-15 16:21:13,5.21,2024,06,15,16,21,13,,
111,2024-06-15 16:21:14,5.2090000000000005,2024,06,15,16,21,14,,
111,2024-06-15 16:21:15,5.21,2024,06,15,16,21,15,,
111,2024-06-15 16:21:16,5.2090000000000005,2024,06,15,16,21,16,,
111,2024-06-15 16:21:17,5.21,2024,06,15,16,21,17,,
111,2024-06-15 16:21:18,5.21,2024,06,15,16,21,18,,
111,2024-06-15 16:21:19,5.2090000000000005,2024,06,15,16,21,19,,
111,2024-06-15 16:21:20,5.2090000000000005,2024,06,15,16,21,20,,
111,2024-06-15 16:21:21,5.21,2024,06,15,16,21,21,,
111,2024-06-15 16:21:22,5.2090000000000005,2024,06,15,16,21,22,,
111,2024-06-15 16:21:23,5.2090000000000005,2024,06,15,16,21,23,,
111,2024-06-15 16:21:24,5.21,2024,06,15,16,21,24,,
111,2024-06-15 16:21:25,5.21,2024,06,15,16,21,25,,
111,2024-06-15 16:21:26,5.2090000000000005,2024,06,15,16,21,26,,
111,2024-06-15 16:21:27,5.21,2024,06,15,16,21,27,,
111,2024-06-15 16:21:28,5.2090000000000005,2024,06,15,16,21,28,,
111,2024-06-15 16:21:29,5.2090000000000005,2024,06,15,16,21,29,,
111,2024-06-15 16:21:30,5.2090000000000005,2024,06,15,16,21,30,,
111,2024-06-15 16:21:31,5.21,2024,06,15,16,21,31,,
111,2024-06-15 16:21:32,5.21,2024,06,15,16,21,32,,
111,2024-06-15 16:21:33,5.21,2024,06,15,16,21,33,,
111,2024-06-15 16:21:34,5.2090000000000005,2024,06,15,16,21,34,,
111,2024-06-15 16:21:35,5.21,2024,06,15,16,21,35,,
111,2024-06-15 16:21:36,5.21,2024,06,15,16,21,36,,
111,2024-06-15 16:21:37,5.21,2024,06,15,16,21,37,,
111,2024-06-15 16:21:38,5.2090000000000005,2024,06,15,16,21,38,,
111,2024-06-15 16:21:39,5.2090000000000005,2024,06,15,16,21,39,,
111,2024-06-15 16:21:40,5.2090000000000005,2024,06,15,16,21,40,,
111,2024-06-15 16:21:41,5.21,2024,06,15,16,21,41,,
111,2024-06-15 16:21:42,5.21,2024,06,15,16,21,42,,
111,2024-06-15 16:21:43,5.2090000000000005,2024,06,15,16,21,43,,
111,2024-06-15 16:21:44,5.21,2024,06,15,16,21,44,,
111,2024-06-15 16:21:45,5.21,2024,06,15,16,21,45,,
111,2024-06-15 16:21:46,5.2090000000000005,2024,06,15,16,21,46,,
111,2024-06-15 16:21:47,5.21,2024,06,15,16,21,47,,
111,2024-06-15 16:21:48,5.2090000000000005,2024,06,15,16,21,48,,
111,2024-06-15 16:21:49,5.2090000000000005,2024,06,15,16,21,49,,
111,2024-06-15 16:21:50,5.2090000000000005,2024,06,15,16,21,50,,
111,2024-06-15 16:21:51,5.2090000000000005,2024,06,15,16,21,51,,
111,2024-06-15 16:21:52,5.2090000000000005,2024,06,15,16,21,52,,
111,2024-06-15 16:21:53,5.21,2024,06,15,16,21,53,,
111,2024-06-15 16:21:54,5.2090000000000005,2024,06,15,16,21,54,,
111,2024-06-15 16:21:55,5.2090000000000005,2024,06,15,16,21,55,,
111,2024-06-15 16:21:56,5.2090000000000005,2024,06,15,16,21,56,,
111,2024-06-15 16:21:57,5.21,2024,06,15,16,21,57,,
111,2024-06-15 16:21:58,5.21,2024,06,15,16,21,58,,
111,2024-06-15 16:21:59,5.21,2024,06,15,16,21,59,,
111,2024-06-15 16:22:00,5.2090000000000005,2024,06,15,16,22,0,,
111,2024-06-15 16:22:01,5.2090000000000005,2024,06,15,16,22,1,,
111,2024-06-15 16:22:02,5.2090000000000005,2024,06,15,16,22,2,,
111,2024-06-15 16:22:03,5.21,2024,06,15,16,22,3,,
111,2024-06-15 16:22:04,5.2090000000000005,2024,06,15,16,22,4,,
111,2024-06-15 16:22:05,5.2090000000000005,2024,06,15,16,22,5,,
